Invoice,ProductID,Product,Description,QuantityBought,Date,Price,CustomerID,Age,Gender,AverageSpend,PurchaseFrequency,Country,Category_x,Encoded_Category,Recency,Prod_cluster,text_features,product_features
999694,75462,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,2,26:34.6,33.96727062,58821,54,1,231.9,1,0,Home Decor,1,67.93454124,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 0 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 1
999695,71673,Rotating Desk Pen Holder,A rotating organizer with compartments for pens and office supplies.,3,24:33.8,22.59785467,88812,52,1,65.69,1,0,Office,4,67.79356401,0,Rotating Desk Pen Holder A rotating organizer with compartments for pens and office supplies. Office,Rotating Desk Pen Holder Office 0 22.59785467 A rotating organizer with compartments for pens and office supplies. 1
999696,28686,Color-Changing Aroma Lamp,A fragrance lamp that shifts between soothing colors while diffusing aroma.,1,52:20.9,45.20935168,33834,29,0,22.51,0,0,Lighting / Decor,3,45.20935168,0,Color-Changing Aroma Lamp A fragrance lamp that shifts between soothing colors while diffusing aroma. Lighting / Decor,Color-Changing Aroma Lamp Lighting / Decor 0 45.20935168 A fragrance lamp that shifts between soothing colors while diffusing aroma. 0
999697,76886,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,4,38:39.5,33.96727062,38132,41,0,86.87,0,0,Home Decor,1,135.86908248,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 0 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 0
999698,80274,Solar Garden Fairy Lights,Solar-powered LED lights perfect for garden and balcony ambience.,1,40:16.1,8.153943812,58665,35,1,93.03,2,0,Lighting / Decor,3,8.153943812,0,Solar Garden Fairy Lights Solar-powered LED lights perfect for garden and balcony ambience. Lighting / Decor,Solar Garden Fairy Lights Lighting / Decor 0 8.153943812 Solar-powered LED lights perfect for garden and balcony ambience. 2
999699,82767,Fragrance Oil Diffuser,A ceramic diffuser that releases aromatherapy mist for a calming atmosphere.,2,01:12.5,11.5340938,52814,50,0,160.17,2,0,Home Decor,1,23.0681876,0,Fragrance Oil Diffuser A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. Home Decor,Fragrance Oil Diffuser Home Decor 0 11.5340938 A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. 2
999700,62495,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,3,53:33.4,33.96727062,28610,38,0,22.04,0,1,Home Decor,1,101.90181186000001,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 1 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 0
999701,77086,Under-Bed Storage Bag,A large zippered bag for storing linens or clothes under the bed.,4,31:00.4,48.36350691,68866,30,1,100.96,1,3,Storage,5,193.45402764,0,Under-Bed Storage Bag A large zippered bag for storing linens or clothes under the bed. Storage,Under-Bed Storage Bag Storage 3 48.36350691 A large zippered bag for storing linens or clothes under the bed. 1
999702,66586,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,2,22:33.0,33.96727062,84286,22,1,254.67,2,3,Home Decor,1,67.93454124,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 3 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 2
999703,26272,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",2,54:45.9,48.2644131,84219,55,1,310.13,0,1,Electronics,0,96.5288262,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 1 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 0"
999704,75752,Under-Bed Storage Bag,A large zippered bag for storing linens or clothes under the bed.,2,09:39.9,48.36350691,27558,19,0,13.65,2,1,Storage,5,96.72701382,0,Under-Bed Storage Bag A large zippered bag for storing linens or clothes under the bed. Storage,Under-Bed Storage Bag Storage 1 48.36350691 A large zippered bag for storing linens or clothes under the bed. 2
999705,19749,Motion Sensor Night Light,An energy-efficient night light that activates automatically on motion.,4,48:43.5,9.367687413,39001,28,0,302.0,2,3,Lighting / Decor,3,37.470749652,0,Motion Sensor Night Light An energy-efficient night light that activates automatically on motion. Lighting / Decor,Motion Sensor Night Light Lighting / Decor 3 9.367687413 An energy-efficient night light that activates automatically on motion. 2
999706,82694,Color-Changing Aroma Lamp,A fragrance lamp that shifts between soothing colors while diffusing aroma.,4,08:27.4,45.20935168,19269,50,0,171.4,1,0,Lighting / Decor,3,180.83740672,0,Color-Changing Aroma Lamp A fragrance lamp that shifts between soothing colors while diffusing aroma. Lighting / Decor,Color-Changing Aroma Lamp Lighting / Decor 0 45.20935168 A fragrance lamp that shifts between soothing colors while diffusing aroma. 1
999707,56149,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,3,35:02.0,33.96727062,22242,21,1,67.52,2,3,Home Decor,1,101.90181186000001,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 3 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 2
999708,29004,Fragrance Oil Diffuser,A ceramic diffuser that releases aromatherapy mist for a calming atmosphere.,4,16:06.4,11.5340938,95382,52,0,221.76,2,0,Home Decor,1,46.1363752,0,Fragrance Oil Diffuser A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. Home Decor,Fragrance Oil Diffuser Home Decor 0 11.5340938 A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. 2
999709,20675,Reusable Metal Straw Kit,A stainless-steel straw kit with a travel pouch and cleaning brush.,4,33:01.2,49.48169349,77443,20,0,288.39,1,0,Kitchen,2,197.92677396,0,Reusable Metal Straw Kit A stainless-steel straw kit with a travel pouch and cleaning brush. Kitchen,Reusable Metal Straw Kit Kitchen 0 49.48169349 A stainless-steel straw kit with a travel pouch and cleaning brush. 1
999710,14554,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",4,32:37.0,48.2644131,81537,24,1,185.45,2,0,Electronics,0,193.0576524,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 0 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999711,78530,Decorative Hourglass Timer,A handcrafted glass hourglass filled with fine sand for elegant décor.,2,18:31.4,33.96727062,62335,53,0,116.51,1,0,Home Decor,1,67.93454124,0,Decorative Hourglass Timer A handcrafted glass hourglass filled with fine sand for elegant décor. Home Decor,Decorative Hourglass Timer Home Decor 0 33.96727062 A handcrafted glass hourglass filled with fine sand for elegant décor. 1
999712,57854,Rotating Desk Pen Holder,A rotating organizer with compartments for pens and office supplies.,1,36:14.5,22.59785467,50222,57,1,53.62,2,0,Office,4,22.59785467,0,Rotating Desk Pen Holder A rotating organizer with compartments for pens and office supplies. Office,Rotating Desk Pen Holder Office 0 22.59785467 A rotating organizer with compartments for pens and office supplies. 2
999713,33741,Reusable Metal Straw Kit,A stainless-steel straw kit with a travel pouch and cleaning brush.,1,50:20.1,49.48169349,14567,27,1,24.62,2,3,Kitchen,2,49.48169349,0,Reusable Metal Straw Kit A stainless-steel straw kit with a travel pouch and cleaning brush. Kitchen,Reusable Metal Straw Kit Kitchen 3 49.48169349 A stainless-steel straw kit with a travel pouch and cleaning brush. 2
999714,30413,Digital Kitchen Scale,A precision stainless-steel scale ideal for accurate ingredient measurement.,2,08:51.5,48.7485297,16089,55,1,101.9,1,0,Kitchen,2,97.4970594,0,Digital Kitchen Scale A precision stainless-steel scale ideal for accurate ingredient measurement. Kitchen,Digital Kitchen Scale Kitchen 0 48.7485297 A precision stainless-steel scale ideal for accurate ingredient measurement. 1
999715,10392,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",2,27:47.1,48.2644131,27796,24,0,144.89,2,0,Electronics,0,96.5288262,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 0 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999716,92174,Hanging Closet Organizer,A multi-tier fabric organizer that maximizes vertical closet space.,1,06:50.7,18.4115223,51910,40,0,36.59,1,0,Storage,5,18.4115223,0,Hanging Closet Organizer A multi-tier fabric organizer that maximizes vertical closet space. Storage,Hanging Closet Organizer Storage 0 18.4115223 A multi-tier fabric organizer that maximizes vertical closet space. 1
999717,56621,Fragrance Oil Diffuser,A ceramic diffuser that releases aromatherapy mist for a calming atmosphere.,4,03:13.3,11.5340938,52598,30,0,118.02,0,0,Home Decor,1,46.1363752,0,Fragrance Oil Diffuser A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. Home Decor,Fragrance Oil Diffuser Home Decor 0 11.5340938 A ceramic diffuser that releases aromatherapy mist for a calming atmosphere. 0
999718,49940,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",3,00:24.2,48.2644131,91502,43,0,200.06,2,0,Electronics,0,144.79323929999998,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 0 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999719,49888,Reusable Metal Straw Kit,A stainless-steel straw kit with a travel pouch and cleaning brush.,3,33:25.4,49.48169349,11893,38,1,44.21,2,0,Kitchen,2,148.44508047,0,Reusable Metal Straw Kit A stainless-steel straw kit with a travel pouch and cleaning brush. Kitchen,Reusable Metal Straw Kit Kitchen 0 49.48169349 A stainless-steel straw kit with a travel pouch and cleaning brush. 2
999720,92631,Motion Sensor Night Light,An energy-efficient night light that activates automatically on motion.,1,49:56.0,9.367687413,42467,35,0,71.43,2,2,Lighting / Decor,3,9.367687413,0,Motion Sensor Night Light An energy-efficient night light that activates automatically on motion. Lighting / Decor,Motion Sensor Night Light Lighting / Decor 2 9.367687413 An energy-efficient night light that activates automatically on motion. 2
999721,51284,Rotating Desk Pen Holder,A rotating organizer with compartments for pens and office supplies.,3,05:38.3,22.59785467,37856,46,1,255.21,2,0,Office,4,67.79356401,0,Rotating Desk Pen Holder A rotating organizer with compartments for pens and office supplies. Office,Rotating Desk Pen Holder Office 0 22.59785467 A rotating organizer with compartments for pens and office supplies. 2
999722,87037,Motion Sensor Night Light,An energy-efficient night light that activates automatically on motion.,3,29:23.8,9.367687413,90440,49,0,140.01,1,3,Lighting / Decor,3,28.103062239000003,0,Motion Sensor Night Light An energy-efficient night light that activates automatically on motion. Lighting / Decor,Motion Sensor Night Light Lighting / Decor 3 9.367687413 An energy-efficient night light that activates automatically on motion. 1
999723,98417,Solar Garden Fairy Lights,Solar-powered LED lights perfect for garden and balcony ambience.,1,09:15.7,8.153943812,11605,56,0,135.53,1,1,Lighting / Decor,3,8.153943812,0,Solar Garden Fairy Lights Solar-powered LED lights perfect for garden and balcony ambience. Lighting / Decor,Solar Garden Fairy Lights Lighting / Decor 1 8.153943812 Solar-powered LED lights perfect for garden and balcony ambience. 1
999724,15515,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",3,24:58.0,48.2644131,45398,25,1,294.76,2,2,Electronics,0,144.79323929999998,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 2 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999725,42869,"Portable Power Bank (10,000 mAh)","A slim, fast-charging power bank with dual USB output for daily use.",2,34:37.9,48.2644131,21357,26,1,246.93,2,0,Electronics,0,96.5288262,0,"Portable Power Bank (10,000 mAh) A slim, fast-charging power bank with dual USB output for daily use. Electronics","Portable Power Bank (10,000 mAh) Electronics 0 48.2644131 A slim, fast-charging power bank with dual USB output for daily use. 2"
999726,50945,Solar Garden Fairy Lights,Solar-powered LED lights perfect for garden and balcony ambience.,4,57:10.9,8.153943812,24559,29,1,47.93,2,0,Lighting / Decor,3,32.615775248,0,Solar Garden Fairy Lights Solar-powered LED lights perfect for garden and balcony ambience. Lighting / Decor,Solar Garden Fairy Lights Lighting / Decor 0 8.153943812 Solar-powered LED lights perfect for garden and balcony ambience. 2
999727,73437,Motion Sensor Night Light,An energy-efficient night light that activates automatically on motion.,1,35:50.3,9.367687413,84219,55,1,310.13,0,1,Lighting / Decor,3,9.367687413,0,Motion Sensor Night Light An energy-efficient night light that activates automatically on motion. Lighting / Decor,Motion Sensor Night Light Lighting / Decor 1 9.367687413 An energy-efficient night light that activates automatically on motion. 0
999728,72894,Silicone Baking Mat Set,Reusable non-stick baking mats for even heat distribution while baking.,3,22:57.2,49.66415907,40133,19,1,279.85,1,0,Kitchen,2,148.99247721,0,Silicone Baking Mat Set Reusable non-stick baking mats for even heat distribution while baking. Kitchen,Silicone Baking Mat Set Kitchen 0 49.66415907 Reusable non-stick baking mats for even heat distribution while baking. 1
999729,47034,Geometric Wall Shelf,A hexagonal metal-and-wood shelf ideal for displaying décor items.,4,04:25.8,15.50694741,65192,18,1,77.25,1,0,Home Decor,1,62.02778964,0,Geometric Wall Shelf A hexagonal metal-and-wood shelf ideal for displaying décor items. Home Decor,Geometric Wall Shelf Home Decor 0 15.50694741 A hexagonal metal-and-wood shelf ideal for displaying décor items. 1
999730,34933,Digital Kitchen Scale,A precision stainless-steel scale ideal for accurate ingredient measurement.,2,44:17.7,48.7485297,93886,50,0,381.73,2,1,Kitchen,2,97.4970594,0,Digital Kitchen Scale A precision stainless-steel scale ideal for accurate ingredient measurement. Kitchen,Digital Kitchen Scale Kitchen 1 48.7485297 A precision stainless-steel scale ideal for accurate ingredient measurement. 2
